objectid,filename,parentid,display_template,display_order,title,creator,date,description,language,format,type,subtype,subject,historical_context,reception_form,depicted,source,identifier,rights,rightstatement,location,city,country,latitude,longitude,object_location,image_small,image_thumb,image_alt_text,relation,database_record,url,iiif
europeana_00157,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",1958,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Schaerf, Wolfram",,,,Europeana | Deutsche Fotothek,71417185 (Dokumentnummer) | df_pk_0004481_001 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417185,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_001.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_001.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417185,https://iiif.europeana.eu/presentation/188/item_26OZTYJKU5IQNWPSV6RM5J22VEIHKBD5/manifest.json
europeana_00158,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_028 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_028.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_028.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_5BMGE5DW52ZLGE36QH46MPNCPKWYPXT5/manifest.json
europeana_00159,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_006 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_006.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_006.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_5DQ3PVMY4U72NEK3MVVASW2Q4JM27AZ5/manifest.json
europeana_00160,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_020 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_020.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_020.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_5N4I66OI2IXC7BHEFUCQOHCHOL7TJLAH/manifest.json
europeana_00161,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_005 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_005.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_005.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_5ONC6KQ7SKVT5YHFXRPCGQQNEQHMVBJA/manifest.json
europeana_00162,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_008 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_008.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_008.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_AJHRU2YLQYRTSWH75UCDN7UWM5DVLB7B/manifest.json
europeana_00163,,,image,,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958","Pisarek, Abraham (Herstellung) (Fotograf)",,"With Wolfram Schaerf, Inge Keller, Bodo Mette, Hartmut Reck as Grand Master of the Calatrava Order, Herwart Grosse as Don Fernan Gomez, Gerhard Bienert as Esteban, Otto Mellies as Frondoso, Ruth-Maria Kemper as Laurencia, Fritz Hofbauer, Herbert Richter, Gerhard Friedrich, Margarete Taudte as peasant girl Jacinta, Johannes Mit Knecht Mengo, Lilly Schmuck a",de,Original negative (technique); Plastic (material); Originalnegativ (Technik); Kunststoff (Material),IMAGE,http://d-nb.info/gnd/4045895-7,"http://data.europeana.eu/concept/48; Berlin; Scene images; Drama scenes; Photograph; Great, Herwart; Deutsches Theater Berlin; Szenenbilder; Schauspielszenen; Fotografie; Grosse, Herwart",,,,Europeana | Deutsche Fotothek,71417186 (Dokumentnummer) | df_pk_0004481_1_022 (Aufnahmenummer),http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,,,Germany,,,http://www.deutschefotothek.de/documents/obj/71417186,http://fotothek.slub-dresden.de/fotos/df_pk_0004481_1_022.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Ffotothek.slub-dresden.de%2Ffotos%2Fdf_pk_0004481_1_022.jpg&type=IMAGE,"Still pictures from “Das Village Fuente Ovejuna” by Lope de Vega, directed by Wolfgang Heinz. Deutsches Theater Berlin, 21 March 1958",,,http://www.deutschefotothek.de/documents/obj/71417186,https://iiif.europeana.eu/presentation/188/item_EX6FN36B24DILT7JF2OYLHH5TKQRL5I4/manifest.json
europeana_00165,,,image,,Spanisches Theater. in zwei Bänden. Mit einer Einl. hrsg. von Adolf Friedrich von Schack. 2. Inhalt: Fuente Ovejuna. - Der Eid. - Chrysanthus und Daria. Zwischenspiele. I. Der betrogene Vater. II. Doktor Simpel. III. Die Besessene. IV. Die Alimente,http://data.europeana.eu/agent/171438; https://d-nb.info/gnd/118606042,1845,Cotta'sche Bibliothek der Weltlitteratur,de,,TEXT,http://data.europeana.eu/concept/6; https://d-nb.info/gnd/4008570-3,,,,,Europeana | Austrian National Library,+Z251218203,http://rightsstatements.org/vocab/NoC-NC/1.0/,http://rightsstatements.org/vocab/NoC-NC/1.0/,,,Austria,,,http://data.onb.ac.at/ABO/%2BZ251218203,https://iiif.onb.ac.at/images/ABO/%2BZ251218203/00000001/full/max/0/default.jpg,"https://iiif.onb.ac.at/images/ABO/%2BZ251218203/00000001/full/300,/0/default.jpg",Spanisches Theater. in zwei Bänden. Mit einer Einl. hrsg. von Adolf Friedrich von Schack. 2. Inhalt: Fuente Ovejuna. - Der Eid. - Chrysanthus und Daria. Zwischenspiele. I. Der betrogene Vater. II. Doktor Simpel. III. Die Besessene. IV. Die Alimente,,,http://data.onb.ac.at/ABO/%2BZ251218203,https://iiif.europeana.eu/presentation/1321/https___id_kulturpool_at_68957bb3_93b7_4cc6_8c78_aca72e626ab7_cho/manifest.json
europeana_00169,,,image,,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90","Pirník, Jan",,"Subject event Performance: Vzbouření na vsi (Fuente ovejuna) (26158), Vega, Lope de, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava, Janeček, Miroslav, Vychodil, František, 13.10.1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,174847 | urn 174847 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202089,,Czech Republic,,,https://www.europeana.eu/item/2023817/174847?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/26158/26158_003.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F26158%2F26158_003.jpg&type=IMAGE,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90",,,https://www.europeana.eu/item/2023817/174847?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/174847/manifest.json
europeana_00170,,,image,,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90","Pirník, Jan",,"Subject event Performance: Vzbouření na vsi (Fuente ovejuna) (26158), Vega, Lope de, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava, Janeček, Miroslav, Vychodil, František, 13.10.1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,174845 | urn 174845 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202089,,Czech Republic,,,https://www.europeana.eu/item/2023817/174845?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/26158/26158_001.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F26158%2F26158_001.jpg&type=IMAGE,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90",,,https://www.europeana.eu/item/2023817/174845?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/174845/manifest.json
europeana_00171,,,image,,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90","Pirník, Jan",,"Subject event Performance: Vzbouření na vsi (Fuente ovejuna) (26158), Vega, Lope de, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava, Janeček, Miroslav, Vychodil, František, 13.10.1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90, činohra Opava",cs,,IMAGE,http://data.europeana.eu/concept/48; http://vocab.getty.edu/aat/300046300,,,,,Europeana | Arts and Theatre Institute,174846 | urn 174846 [Metadata],http://rightsstatements.org/vocab/InC/1.0/,http://rightsstatements.org/vocab/InC/1.0/,http://data.europeana.eu/place/202089,,Czech Republic,,,https://www.europeana.eu/item/2023817/174846?utm_source=api&utm_medium=api&utm_campaign=epredegienst,http://db.divadelni-ustav.cz/foto/copy/inscenace/26158/26158_002.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fdb.divadelni-ustav.cz%2Ffoto%2Fcopy%2Finscenace%2F26158%2F26158_002.jpg&type=IMAGE,"Vzbouření na vsi, 1968, Slezské divadlo Zdeňka Nejedlého Opava 57-90",,,https://www.europeana.eu/item/2023817/174846?utm_source=api&utm_medium=api&utm_campaign=epredegienst,https://iiif.europeana.eu/presentation/2023817/174846/manifest.json
europeana_00173,,,image,,Teatro Moderno de Chiclana,"Teatro Del Olivar: Macbeth; Teatre Buffo: Un montón de cuentos; Archiperre: Fuente Ovejuna; La Perseverancia: La tuerta suerte de Perico Galápago; Taetro: Teatro mínimo, 7ª Edición; L'om Imprebis: Quijote; Moving on: I wish a could fly; Teatro de Ensayo Popular: Miguel de Molina; Caracartón: el caballero de la mano de fuego; Ciclo Verde: Dale vida a tu basura; José Sacristán y Carlos Santos: Almacenados; Martirio: Esencial; Teatro de las Maravillas: Historia de una gaviota...; Teatro Álvarez Quintero: Una noche de Primavera sin sueño; Teatro en la escuela: XIV Muestra de Teatro de niños Regla Moreno; Caminos del Flamenco: Sergio Monroy",2005,,es,1 programa 21 x 10 cm,IMAGE,,http://data.europeana.eu/concept/651; Compañías; Flamenco; Producciones; Programación; Teatro; Títeres,,,,Europeana | Andalusian Performing Arts Research and Resource Center,oai:elektra.cdaea.es:documento.205600 | 3103 | CDAEA 09/1423,http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,"Teatro Moderno, Chiclana, Cádiz",Teatro Moderno,Cádiz,,,https://www.juntadeandalucia.es/cultura/cdaea/elektra/catalogo_execute.html?tipoObjeto=1&id=205600,https://www.juntadeandalucia.es/cultura/cdaea/elektra/repository/publicas/2016/03/28/205600/1459159328776_Internet.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fwww.juntadeandalucia.es%2Fcultura%2Fcdaea%2Felektra%2Frepository%2Fpublicas%2F2016%2F03%2F28%2F205600%2F1459159328776_Internet.jpg&type=IMAGE,Teatro Moderno de Chiclana,,,https://www.juntadeandalucia.es/cultura/cdaea/elektra/catalogo_execute.html?tipoObjeto=1&id=205600,https://iiif.europeana.eu/presentation/2022715/https___www_juntadeandalucia_es_cultura_cdaea_elektra_catalogo_execute_html_tipoObjeto_1_id_205600/manifest.json
europeana_00174,,,image,,Teatro Central. Temporada 16-17,"TNT: Fuente Ovejuna; Teatro del Velador: Dos; Sergio Boris: Viejo, solo y puto; Pere Faura: Sin baile no hay paraíso; Rosa Cerdo/ Silvia Balvín y Alberto Almenara: Alf; Saburo Teshigawara Cia Karas: Mirror and music; Abadía/ Compañía Nacional de Teatro Clásico: Celestina; Gala X Lo mejor de Circada; Grec Festival: Yo, Feuerbach; Martin Zimmermann: Hallo; Oriol Pla/La li Álvarez Teatre tot terreny: Ragazzo; Factoria Escénica Internacional: Solo con mujeres; Pablo Remón / Al Abducción: 40 años de paz; peeping Tom: Madre; Blanca Portillo/ Jose Luis García Perez: El cartógrafo; Teresa Navarrete/ Miguel Marín: Domando a Pinball; Teatro Clasico de Sevilla: Don Quijote en la patera; Mario Gas: Incendios; Dimitris Papaioannou: Still Life; Buxman Y Kamikaze: Todo el tiempo del mundo; Idiota; Remiendo Teatro: L agrieta, entre animales salvajes; Bacantes Teatro: La distancia; La Belloch: verano en diciembre; Anne Teresa de Keersmaeker/Rosas: Rain; Centro dramático Nacional: Los dramticos orígenes de las galaxias espirales; Cia Michelle Noiret: Ilors Champ; Cia. Antonio Ruz: Double Bach; Teatro Stabile del Veneto: Julio Cesar; teatro del barrio: Masacre; Teatros del Canal: Who is me Pasolini; La zaranda: Ahora todo es noche; Mopa: Ahora todo es mopa; Cie. Fou Glorieux: Mille Batailles; Lisbeth gruwez: we're pretty fuckin far from ok; Producciones teatrales contemporáneas: Los universos paralelos; Marcos Morau/ La Veronal: Vornonia; Teatre Romea: El filosofo declara",2016,,es,1 programa 21 x 21 cm.,IMAGE,,Artes escénicas; Espacios escénicos; Programación,,,,Europeana | Andalusian Performing Arts Research and Resource Center,oai:elektra.cdaea.es:documento.213136 | 3103 | CDAEA 07/252.31,http://rightsstatements.org/vocab/InC-EDU/1.0/,http://rightsstatements.org/vocab/InC-EDU/1.0/,"Teatro Central, Sevilla",Teatro Central,Sevilla,,,https://www.juntadeandalucia.es/cultura/cdaea/elektra/catalogo_execute.html?tipoObjeto=1&id=213136,https://www.juntadeandalucia.es/cultura/cdaea/elektra/repository/publicas/2016/09/08/213136/1473321094020_Internet-0.jpg,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2Fwww.juntadeandalucia.es%2Fcultura%2Fcdaea%2Felektra%2Frepository%2Fpublicas%2F2016%2F09%2F08%2F213136%2F1473321094020_Internet-0.jpg&type=IMAGE,Teatro Central. Temporada 16-17,,,https://www.juntadeandalucia.es/cultura/cdaea/elektra/catalogo_execute.html?tipoObjeto=1&id=213136,https://iiif.europeana.eu/presentation/2022715/https___www_juntadeandalucia_es_cultura_cdaea_elektra_catalogo_execute_html_tipoObjeto_1_id_213136/manifest.json
